"id","japanese"
"923","役職"
"924","代行者と同じ要員は設定できません。"
"925","同じ依頼が登録されています。"
"926","依頼者と同じ要員は設定できません。"
"927","依頼者を設定してください。"
"928","代行者を設定してください。"
"929","備考が長すぎます(255バイト以内)。"
"930","オプション"
"931","ツリー下層の報告者を表示する"
"932","閲覧方法の指定"
"933","別ウィンドウに表示する"
"934","ワンクリックで表示する"
"935","プロパティ"
"936","役職　："
"937","名前　："
"938","所属組織　："
"939","B事業部"
"940","日電一郎"
"941","事業部長"
"942","配下の所属組織も対象とする"
"943","検索対象"
"944","すべて"
"945","依頼者のみ"
"946","代行者のみ"
"947","表示数: "
"948","選択されている設定を削除してよろしいですか"
"949","責任者"
"950","リーダ"
"951","サブリーダ"
"952","品質責任者"
"953","構成管理者"
"954","予算管理者"
"955","階層追加"
"956","階層を追加します"
"957","階層削除"
"958","階層を削除します"
"959","ﾌﾟﾛﾊﾟﾃｨ"
"960","選択中の階層のプロパティ情報を表示します"
"961","登録　"
"962","確認パターンを登録します"
"963","削除　"
"964","確認パターンを削除します"
"965","定義対象"
"966","(更新)"
"967","パターン"
"968","コンテキストメニュー"
"969","DB接続中…"
"970","作業者"
"971","確認者"
"972","更新内容が破棄されますが、よろしいですか？"
"973","階層は %1 階層までです"
"974","下位の組織にも同じ定義を登録しますか？"
"975","下位の組織の定義も削除しますか？"
"976","「%1」を削除してよろしいですか？"
"977","データが更新されました。保存しますか？"
"978","登録対象選択"
"979","登録対象を選択してください"
"980","メンバー一覧"
"981","↓"
"982","確認者一覧"
"983","選択対象者一覧"
"984","同期値が同じメンバーがいる場合は、その全てが確認しないと次の階層に進みません。"
"985","確認者追加"
"986","(対象階層番号 %1)"
"987","社員番号"
"988","役割"
"989","%1リーダ"
"990","%1サブリーダ"
"991","限定担当"
"992","一般担当"
"993","使用できない文字が含まれています"
"994","同期値は最大４桁です"
"995","（コピー元と同じ%1）"
"996","プロジェクト %1 のコンテンツ %2 が割当てられました"
"997","[作業割当て]"
"998","プロジェクト %1 のコンテンツ %2 が %3 に割当て変更されました"
"999","[作業割当て変更]"
"1000","%1 が割当てられました"
"1001","構成管理ツールからのファイル取得に失敗しました"
"1002","コンテンツリレーションの挿入に失敗しました。"
"1003","コンテンツリレーションの更新に失敗しました。"
"1004","（保留）"
"1005","作業者が設定されていません"
"1006","作業が完了している影響コンテンツがあります。これらも割当てますか？"
"1007","（変更不可）"
"1008","（割当て元と共有）"
"1009","(コンテンツ共有フォルダ)"
"1010","(クリップ)"
"1011","格納先フォルダ選択"
"1012","ﾌｫﾙﾀﾞ作成"
"1013","作成するフォルダの名前を入力して下さい%r%n%r%n作成先 %1"
"1014","新規フォルダ作成"
"1015","新規フォルダ"
"1016","フォルダ新規作成に失敗しました"
"1017","この名前のフォルダは既に存在します"
"1018","ツリーを作成できません。選択した%1がありません。"
"1019","「$\$」フォルダに指定できません"
"1020","[エラー]"
"1021","警告:"
"1022","プロジェクトがロードできませんでした"
"1023","エンティティがロードできませんでした"
"1024","ファイルがすでに存在しているので"
"1025","指定された作業アイテムが見つかりませんでした"
"1026",": 警告"
"1027",": エラー"
"1028","アーカイブが見つかりません"
"1029","ディレクトリではありません"
"1030","どのファイルも処理されません"
"1031","フォルダ新規作成"
"1032","Eメール連絡する"
"1033","サーバフォルダで登録"
"1034","フォルダ名："
"1035","作業期間："
"1036","モジュール："
"1037","コンテンツ名："
"1038","作業者："
"1039","作成するタスク："
"1040","フォルダ名の末尾に '.' は使えません"
"1041","作成する%1："
"1042","ダミーコンテンツ新規作成"
"1043","フォルダ割当て"
"1044","登録元： "
"1045","ファイル名："
"1046","サーバファイルで登録"
"1047","ファイル割当て"
"1048","テキスト新規作成"
"1049","新規テキスト"
"1050","作成する階層："
"1051","(ツリーから選択してください)"
"1052","登録に失敗しました"
"1053","成果物格納フォルダが存在しないか、アクセスできません。"
"1054","フォルダ名： "
"1055","このフォルダ名は既に存在します"
"1056","ファイル名が長すぎるため登録できません"
"1057","階層作成"
"1058","上位階層"
"1059","階層名"
"1060","階層コード"
"1061","階層コードを入力してください"
"1062","階層コードは英数字で入力してください"
"1063","階層名を入力してください"
"1064","階層名に文字 ' は使用できません"
"1065","サーバの追加"
"1066","サーバのIPアドレス"
"1067","指定したサーバが見つかりません。"
"1068","サーバを追加できませんでした。"
"1069","指定したサーバは既に追加されています。"
"1070","進捗管理の作業期間変更"
"1071","作業期間を変更したい行をチェックしてください。"
"1072","開始予定"
"1073","終了予定"
"1074","起動アプリケーション指定"
"1075","行削除"
"1076","プロジェクト設定"
"1077","個人設定"
"1078","拡張子を指定してください"
"1079","拡張子が長すぎます"
"1080","起動アプリケーションを指定してください"
"1081","起動アプリケーションが長すぎます"
"1082","拡張子"
"1083","指定操作"
"1084","起動アプリケーション"
"1085","#0;参照・編集|#1;参照|#2;編集"
"1086","アプリケーション参照"
"1087","実行ファイル"
"1088","タブを切り替えると変更結果が失われます。よろしいですか？"
"1089","割当て先選択"
"1090","全て解除"
"1091","全てチェック"
"1092","割当て先の作業者を選択してください"
"1093","一覧の表示列"
"1094","最終確認者/確認日を表示する"
"1095","作業者/状態を表示する"
"1096","親プロジェクトのコンテンツを表示する"
"1097","登録コンテンツ名に拡張子を付加する"
"1098","起動時にコンテンツを読み込む"
"1099","ツリー表示形式"
"1100","タスク構成表示"
"1101","機能構成表示"
"1102","%1構成表示"
"1103","コンテンツ登録"
"1104","行複写"
"1105","パーサで登録"
"1106","拡張子に対応した開発言語用のパーサを使用して登録します"
"1107","(階層コンテンツとして登録)"
"1108","種別"
"1109","格納先フォルダ"
"1110","階層"
"1111","全ての行を削除する事はできません"
"1112","キャンセルしてよろしいですか？"
"1113","指定したフォルダは存在しません。作成して良いですか？"
